Internet Archive ID,BHL Item ID,BHL Page ID,Sequence,Page Number,Page Type,Has Illustration,"Has Illustration
(Manual Check)",Notes
mobot31753002458716,128,353209,501,Page 487,Text,No,,
mobot31753002458716,128,353210,502,Page 488,Text,No,,
mobot31753002458716,128,353211,503,Page 489,Text,No,,
mobot31753002458716,128,353212,504,Page 490,Text,No,,
mobot31753002458716,128,353213,505,Page 491,Text,No,,
mobot31753002458716,128,353214,506,Page 492,Text,No,,
mobot31753002458716,128,353215,507,Page 493,Text,No,,
mobot31753002458716,128,353216,508,Page 494,Text,No,,
mobot31753002458716,128,353217,509,Page 495,Text,No,,
mobot31753002458716,128,353218,510,Page 496,Text,No,,
mobot31753002458716,128,353219,511,Page 497,Text,No,,
mobot31753002458716,128,353220,512,Page 498,Text,No,,
mobot31753002458716,128,353221,513,Page 499,Text,No,,
mobot31753002458716,128,353222,514,Page 500,Text,No,,
mobot31753002458716,128,353223,515,Page 501,Text,No,,
mobot31753002458716,128,353224,516,Page 502,Text,No,,
mobot31753002458716,128,353225,517,Page 503,Text,No,,
mobot31753002458716,128,353226,518,Page 504,Text,No,,
mobot31753002458716,128,353227,519,Page 505,Text,No,,
mobot31753002458716,128,353228,520,Page 506,Text,No,,
mobot31753002458716,128,353229,521,Page 507,Text,No,,
mobot31753002458716,128,353230,522,Page 508,Text,No,,
mobot31753002458716,128,353231,523,Page 509,Text,No,,
mobot31753002458716,128,353232,524,Page 510,Text,No,,
mobot31753002458716,128,353233,525,Page 511,Text,No,,
mobot31753002458716,128,353234,526,Page 512,Text,No,,
mobot31753002458716,128,353235,527,Page 513,Text,No,,
mobot31753002458716,128,353236,528,Page 514,Text,No,,
mobot31753002458716,128,353237,529,Page 515,Text,No,,
mobot31753002458716,128,353238,530,Page 516,Text,No,,
mobot31753002458716,128,353239,531,Page 517,Text,No,,
mobot31753002458716,128,353240,532,Page 518,Text,No,,
mobot31753002458716,128,353241,533,Page 519,Text,No,,
mobot31753002458716,128,353242,534,Page 520,Text,No,,
mobot31753002458716,128,353243,535,Page 521,Text,No,,
mobot31753002458716,128,353244,536,Page 522,Text,No,,
mobot31753002458716,128,353245,537,Page 523,Text,No,,
mobot31753002458716,128,353246,538,Page 524,Text,No,,
mobot31753002458716,128,353247,539,Page 525,Text,No,,
mobot31753002458716,128,353248,540,Page 526,Text,No,,
mobot31753002458716,128,353249,541,Page 527,Text,No,,
mobot31753002458716,128,353250,542,Page 528,Text,No,,
mobot31753002458716,128,353251,543,Page 529,Text,No,,
mobot31753002458716,128,353252,544,Page 530,Text,No,,
mobot31753002458716,128,353253,545,Page 531,Text,No,,
mobot31753002458716,128,353254,546,Page 532,Text,No,,
mobot31753002458716,128,353255,547,Page 533,Text,No,,
mobot31753002458716,128,353256,548,Page 534,Text,No,,
mobot31753002458716,128,353257,549,Page 535,Text,No,,
mobot31753002458716,128,353258,550,Page 536,Text,No,,
mobot31753002458716,128,353259,551,Page 537,Text,No,,
mobot31753002458716,128,353260,552,Page 538,Text,No,,
mobot31753002458716,128,353261,553,Page 539,Text,No,,
mobot31753002458716,128,353262,554,Page 540,Text,No,,
mobot31753002458716,128,353263,555,Page 541,Text,No,,
mobot31753002458716,128,353264,556,Page 542,Text,No,,
mobot31753002458716,128,353265,557,Page 543,Text,No,,
mobot31753002458716,128,353266,558,Page 544,Text,No,,
mobot31753002458716,128,353267,559,Page 545,Text,No,,
mobot31753002458716,128,353268,560,Page 546,Text,No,,
mobot31753002500392,697,175071,1,,Title Page,No,,
mobot31753002500392,697,175072,2,,Text,No,,
mobot31753002500392,697,175073,3,Page [III],Text,No,,
mobot31753002500392,697,175074,4,Page IV,Text,No,,
mobot31753002500392,697,175075,5,Page V,Text,No,,
mobot31753002500392,697,175076,6,Page VI,Text,No,,
mobot31753002500392,697,175077,7,,Title Page,No,,
mobot31753002500392,697,175078,8,,Text,No,,
mobot31753002500392,697,175079,9,Page 1,Text,No,,
mobot31753002500392,697,175080,10,Page 2,Text,No,,
mobot31753002500392,697,175081,11,Page 3,Text,No,,
mobot31753002500392,697,175082,12,Page 4,Text,No,,
mobot31753002500392,697,175083,13,Page 5,Text,No,,
mobot31753002500392,697,175084,14,Page 6,Text,No,,
mobot31753002500392,697,175085,15,Page 7,Text,No,,
mobot31753002500392,697,175086,16,Page 8,Text,No,,
mobot31753002500392,697,175087,17,Page 9,Text,No,,
mobot31753002500392,697,175088,18,Page 10,Text,No,,
mobot31753002500392,697,175089,19,Page 11,Text,No,,
mobot31753002500392,697,175090,20,Page 12,Text,No,,
mobot31753002500392,697,175091,21,Page 13,Text,No,,
mobot31753002500392,697,175092,22,Page 14,Text,No,,
mobot31753002500392,697,175093,23,Page 15,Text,No,,
mobot31753002500392,697,175094,24,Page 16,Text,No,,
mobot31753002500392,697,175095,25,Page 17,Text,No,,
mobot31753002500392,697,175096,26,Page 18,Text,No,,
mobot31753002500392,697,175097,27,Page 19,Text,No,,
mobot31753002500392,697,175098,28,Page 20,Text,No,,
mobot31753002500392,697,175099,29,Page 21,Text,No,,
mobot31753002500392,697,175100,30,Page 22,Text,No,,
mobot31753002500392,697,175101,31,Page 23,Text,No,,
mobot31753002500392,697,175102,32,Page 24,Text,No,,
mobot31753002500392,697,175103,33,Page 25,Text,No,,
mobot31753002500392,697,175104,34,Page 26,Text,No,,
mobot31753002500392,697,175105,35,Page 27,Text,No,,
mobot31753002500392,697,175106,36,Page 28,Text,No,,
mobot31753002500392,697,175107,37,Page 29,Text,No,,
mobot31753002500392,697,175108,38,Page 30,Text,No,,
mobot31753002500392,697,175109,39,Page 31,Text,No,,
mobot31753002500392,697,175110,40,Page 32,Text,No,,
mobot31753002500392,697,175111,41,Page 33,Text,No,,
mobot31753002500392,697,175112,42,Page 34,Text,No,,
mobot31753002500392,697,175113,43,Page 35,Text,No,,
mobot31753002500392,697,175114,44,Page 36,Text,No,,
mobot31753002500392,697,175115,45,Page 37,Text,No,,
mobot31753002500392,697,175116,46,Page 38,Text,No,,
mobot31753002500392,697,175117,47,Page 39,Text,No,,
mobot31753002500392,697,175118,48,Page 40,Text,No,,
mobot31753002500392,697,175119,49,Page 41,Text,No,,
mobot31753002500392,697,175120,50,Page 42,Text,No,,
mobot31753002500392,697,175121,51,Page 43,Text,No,,
mobot31753002500392,697,175122,52,Page 44,Text,No,,
mobot31753002500392,697,175123,53,Page 45,Text,No,,
mobot31753002500392,697,175124,54,Page 46,Text,No,,
mobot31753002500392,697,175125,55,Page 47,Text,No,,
mobot31753002500392,697,175126,56,Page 48,Text,No,,
mobot31753002500392,697,175127,57,Page 49,Text,No,,
mobot31753002500392,697,175128,58,Page 50,Text,No,,
mobot31753002500392,697,175129,59,Page 51,Text,No,,
mobot31753002500392,697,175130,60,Page 52,Text,No,,
mobot31753002500392,697,175131,61,Page 53,Text,No,,
mobot31753002500392,697,175132,62,Page 54,Text,No,,
mobot31753002500392,697,175133,63,Page 55,Text,No,,
mobot31753002500392,697,175134,64,Page 56,Text,No,,
mobot31753002500392,697,175135,65,Page 57,Text,No,,
mobot31753002500392,697,175136,66,Page 58,Text,No,,
mobot31753002500392,697,175137,67,Page 59,Text,No,,
mobot31753002500392,697,175138,68,Page 60,Text,No,,
mobot31753002500392,697,175139,69,Page 61,Text,No,,
mobot31753002500392,697,175140,70,Page 62,Text,No,,
mobot31753002500392,697,175141,71,Page 63,Text,No,,
mobot31753002500392,697,175142,72,Page 64,Text,No,,
mobot31753002500392,697,175143,73,Page 65,Text,No,,
mobot31753002500392,697,175144,74,Page 66,Text,No,,
mobot31753002500392,697,175145,75,Page 67,Text,No,,
mobot31753002500392,697,175146,76,Page 68,Text,No,,
mobot31753002500392,697,175147,77,Page 69,Text,No,,
mobot31753002500392,697,175148,78,Page 70,Text,No,,
mobot31753002500392,697,175149,79,Page 71,Text,No,,
mobot31753002500392,697,175150,80,Page 72,Text,No,,
mobot31753002500392,697,175151,81,Page 73,Text,No,,
mobot31753002500392,697,175152,82,Page 74,Text,No,,
mobot31753002500392,697,175153,83,Page 75,Text,No,,
mobot31753002500392,697,175154,84,Page 76,Text,No,,
mobot31753002500392,697,175155,85,Page 77,Text,No,,
mobot31753002500392,697,175156,86,Page 78,Text,No,,
mobot31753002500392,697,175157,87,Page 79,Text,No,,
mobot31753002500392,697,175158,88,Page 80,Text,No,,
mobot31753002500392,697,175159,89,Page 81,Text,No,,
mobot31753002500392,697,175160,90,Page 82,Text,No,,
mobot31753002500392,697,175161,91,Page 83,Text,No,,
mobot31753002500392,697,175162,92,Page 84,Text,No,,
mobot31753002500392,697,175163,93,Page 85,Text,No,,
mobot31753002500392,697,175164,94,Page 86,Text,No,,
mobot31753002500392,697,175165,95,Page 87,Text,No,,
mobot31753002500392,697,175166,96,Page 88,Text,No,,
mobot31753002500392,697,175167,97,Page 89,Text,No,,
mobot31753002500392,697,175168,98,Page 90,Text,No,,
mobot31753002500392,697,175169,99,Page 91,Text,No,,
mobot31753002500392,697,175170,100,Page 92,Text,No,,
mobot31753002500392,697,175171,101,Page 93,Text,No,,
mobot31753002500392,697,175172,102,Page 94,Text,No,,
mobot31753002500392,697,175173,103,Page 95,Text,No,,
mobot31753002500392,697,175174,104,Page 96,Text,No,,
mobot31753002500392,697,175175,105,Page 97,Text,No,,
mobot31753002500392,697,175176,106,Page 98,Text,No,,
mobot31753002500392,697,175177,107,Page 99,Text,No,,
mobot31753002500392,697,175178,108,Page 100,Text,No,,
mobot31753002500392,697,175179,109,Page 101,Text,No,,
mobot31753002500392,697,175180,110,Page 102,Text,No,,
mobot31753002500392,697,175181,111,Page 103,Text,No,,
mobot31753002500392,697,175182,112,Page 104,Text,No,,
mobot31753002500392,697,175183,113,Page 105,Text,No,,
mobot31753002500392,697,175184,114,Page 106,Text,No,,
mobot31753002500392,697,175185,115,Page 107,Text,No,,
mobot31753002500392,697,175186,116,Page 108,Text,No,,
mobot31753002500392,697,175187,117,Page 109,Text,No,,
mobot31753002500392,697,175188,118,Page 110,Text,No,,
mobot31753002500392,697,175189,119,Page 111,Text,No,,
mobot31753002500392,697,175190,120,Page 112,Text,No,,
mobot31753002500392,697,175191,121,Page 113,Text,No,,
mobot31753002500392,697,175192,122,Page 114,Text,No,,
mobot31753002500392,697,175193,123,Page 115,Text,No,,
mobot31753002500392,697,175194,124,Page 116,Text,No,,
mobot31753002500392,697,175195,125,Page 117,Text,No,,
mobot31753002500392,697,175196,126,Page 118,Text,No,,
mobot31753002500392,697,175197,127,Page 119,Text,No,,
mobot31753002500392,697,175198,128,Page 120,Text,No,,
mobot31753002500392,697,175199,129,Page 121,Text,No,,
mobot31753002500392,697,175200,130,Page 122,Text,No,,
mobot31753002500392,697,175201,131,Page 123,Text,No,,
mobot31753002500392,697,175202,132,Page 124,Text,No,,
mobot31753002500392,697,175203,133,Page 125,Text,No,,
mobot31753002500392,697,175204,134,Page 126,Text,No,,
mobot31753002500392,697,175205,135,Page 127,Text,No,,
mobot31753002500392,697,175206,136,Page 128,Text,No,,
mobot31753002500392,697,175207,137,Page 129,Text,No,,
mobot31753002500392,697,175208,138,Page 130,Text,No,,
mobot31753002500392,697,175209,139,Page 131,Text,No,,
mobot31753002500392,697,175210,140,Page 132,Text,No,,
mobot31753002500392,697,175211,141,Page 133,Text,No,,
mobot31753002500392,697,175212,142,Page 134,Text,No,,
mobot31753002500392,697,175213,143,Page 135,Text,No,,
mobot31753002500392,697,175214,144,Page 136,Text,No,,
mobot31753002500392,697,175215,145,Page 137,Text,No,,
mobot31753002500392,697,175216,146,Page 138,Text,No,,
mobot31753002500392,697,175217,147,Page 139,Text,No,,
mobot31753002500392,697,175218,148,Page 140,Text,No,,
mobot31753002500392,697,175219,149,Page 141,Text,No,,
mobot31753002500392,697,175220,150,Page 142,Text,No,,
mobot31753002500392,697,175221,151,Page 143,Text,No,,
mobot31753002500392,697,175222,152,Page 144,Text,No,,
mobot31753002500392,697,175223,153,Page 145,Text,No,,
mobot31753002500392,697,175224,154,Page 146,Text,No,,
mobot31753002500392,697,175225,155,Page 147,Text,No,,
mobot31753002500392,697,175226,156,Page 148,Text,No,,
mobot31753002500392,697,175227,157,Page 149,Text,No,,
mobot31753002500392,697,175228,158,Page 150,Text,No,,
mobot31753002500392,697,175229,159,Page 151,Text,No,,
mobot31753002500392,697,175230,160,Page 152,Text,No,,
mobot31753002500392,697,175231,161,Page 153,Text,No,,
mobot31753002500392,697,175232,162,Page 154,Text,No,,
mobot31753002500392,697,175233,163,Page 155,Text,No,,
mobot31753002500392,697,175234,164,Page 156,Text,No,,
mobot31753002500392,697,175235,165,Page 157,Text,No,,
mobot31753002500392,697,175236,166,Page 158,Text,No,,
mobot31753002500392,697,175237,167,Page 159,Text,No,,
mobot31753002500392,697,175238,168,Page 160,Text,No,,
mobot31753002500392,697,175239,169,Page 1,Text,No,,
mobot31753002500392,697,175240,170,Page 2,Text,No,,
mobot31753002500392,697,175241,171,Page 3,Text,No,,
mobot31753002500392,697,175242,172,Page 4,Text,No,,
mobot31753002500392,697,175243,173,Page 5,Text,No,,
mobot31753002500392,697,175244,174,Page 6,Text,No,,
mobot31753002500392,697,175245,175,Page 7,Text,No,,
mobot31753002500392,697,175246,176,Page 8,Text,No,,
mobot31753002500392,697,175247,177,Page 9,Text,No,,
mobot31753002500392,697,175248,178,Page 10,Text,No,,
mobot31753002500392,697,175249,179,Page 11,Text,No,,
mobot31753002500392,697,175250,180,Page 12,Text,No,,
mobot31753002500392,697,175251,181,Page 13,Text,No,,
mobot31753002500392,697,175252,182,Page 14,Text,No,,
mobot31753002500392,697,175253,183,Page 15,Text,No,,
mobot31753002500392,697,175254,184,Page 16,Text,No,,
mobot31753002500392,697,175255,185,Page 17,Text,No,,
mobot31753002500392,697,175256,186,Page 18,Text,No,,
mobot31753002500392,697,175257,187,Page 19,Text,No,,
mobot31753002500392,697,175258,188,Page 20,Text,No,,
mobot31753002500392,697,175259,189,Page 21,Text,No,,
mobot31753002500392,697,175260,190,Page 22,Text,No,,
mobot31753002500392,697,175261,191,Page 23,Text,No,,
mobot31753002500392,697,175262,192,Page 24,Text,No,,
mobot31753002500392,697,175263,193,Page 25,Text,No,,
mobot31753002500392,697,175264,194,Page 26,Text,No,,
mobot31753002500392,697,175265,195,Page 27,Text,No,,
mobot31753002500392,697,175266,196,Page 28,Text,No,,
mobot31753002500392,697,175267,197,Page 29,Text,No,,
mobot31753002500392,697,175268,198,Page 30,Text,No,,
mobot31753002500392,697,175269,199,Page 31,Text,No,,
mobot31753002500392,697,175270,200,Page 32,Text,No,,
mobot31753002500392,697,175271,201,Page 33,Text,No,,
mobot31753002500392,697,175272,202,Page 34,Text,No,,
mobot31753002500392,697,175273,203,Page 35,Text,No,,
mobot31753002500392,697,175274,204,Page 36,Text,No,,
mobot31753002500392,697,175275,205,Page 37,Text,No,,
mobot31753002500392,697,175276,206,Page 38,Text,No,,
mobot31753002500392,697,175277,207,Page 39,Text,No,,
mobot31753002500392,697,175278,208,Page 40,Text,No,,
mobot31753002500392,697,175279,209,Page 41,Text,No,,
mobot31753002500392,697,175280,210,Page 42,Text,No,,
mobot31753002500392,697,175281,211,Page 43,Text,No,,
mobot31753002500392,697,175282,212,Page 44,Text,No,,
mobot31753002500392,697,175283,213,Page 45,Text,No,,
mobot31753002500392,697,175284,214,Page 46,Text,No,,
mobot31753002500392,697,175285,215,Page 47,Text,No,,
mobot31753002500392,697,175286,216,Page 48,Text,No,,
mobot31753002500392,697,175287,217,Page 49,Text,No,,
mobot31753002500392,697,175288,218,Page 50,Text,No,,
mobot31753002500392,697,175289,219,Page 51,Text,No,,
mobot31753002500392,697,175290,220,Page 52,Text,No,,
mobot31753002500392,697,175291,221,Page 53,Text,No,,
mobot31753002500392,697,175292,222,Page 54,Text,No,,
mobot31753002500392,697,175293,223,Page 55,Text,No,,
mobot31753002500392,697,175294,224,Page 56,Text,No,,
mobot31753002500392,697,175295,225,Page 57,Text,No,,
mobot31753002500392,697,175296,226,Page 58,Text,No,,
mobot31753002500392,697,175297,227,Page 59,Text,No,,
mobot31753002500392,697,175298,228,Page 60,Text,No,,
mobot31753002500392,697,175299,229,Page 61,Text,No,,
mobot31753002500392,697,175300,230,Page 62,Text,No,,
mobot31753002500392,697,175301,231,Page 63,Text,No,,
mobot31753002500392,697,175302,232,Page 64,Text,No,,
mobot31753002500392,697,175303,233,Page 65,Text,No,,
mobot31753002500392,697,175304,234,Page 66,Text,No,,
mobot31753002500392,697,175305,235,Page 67,Text,No,,
mobot31753002500392,697,175306,236,Page 68,Text,No,,
mobot31753002500392,697,175307,237,Page 69,Text,No,,
mobot31753002500392,697,175308,238,Page 70,Text,No,,
mobot31753002500392,697,175309,239,Page 71,Text,No,,
mobot31753002500392,697,175310,240,Page 72,Text,No,,
mobot31753002500392,697,175311,241,Page 73,Text,No,,
mobot31753002500392,697,175312,242,Page 74,Text,No,,
mobot31753002500392,697,175313,243,Page 75,Text,No,,
mobot31753002500392,697,175314,244,Page 76,Text,No,,
mobot31753002500392,697,175315,245,Taf. I,Illustration,Yes,,
mobot31753002500392,697,175316,246,Taf. II,Illustration,Yes,,
mobot31753002500392,697,175317,247,,Text,No,,
mobot31753002500392,697,175318,248,,Text,No,,
mobot31753002500392,697,175319,249,,Title Page,No,,
mobot31753002500392,697,175320,250,,Text,No,,
mobot31753002500392,697,175321,251,Page [161],Text,No,,
mobot31753002500392,697,175322,252,Page 162,Text,No,,
mobot31753002500392,697,175323,253,Page 163,Text,No,,
mobot31753002500392,697,175324,254,Page 164,Text,No,,
mobot31753002500392,697,175325,255,Page 165,Text,No,,
mobot31753002500392,697,175326,256,Page 166,Text,No,,
mobot31753002500392,697,175327,257,Page 167,Text,No,,
mobot31753002500392,697,175328,258,Page 168,Text,No,,
mobot31753002500392,697,175329,259,Page 169,Text,No,,
mobot31753002500392,697,175330,260,Page 170,Text,No,,
mobot31753002500392,697,175331,261,Page 171,Text,No,,
mobot31753002500392,697,175332,262,Page 172,Text,No,,
mobot31753002500392,697,175333,263,Page 173,Text,No,,
mobot31753002500392,697,175334,264,Page 174,Text,No,,
mobot31753002500392,697,175335,265,Page 175,Text,No,,
mobot31753002500392,697,175336,266,Page 176,Text,No,,
mobot31753002500392,697,175337,267,Page 177,Text,No,,
mobot31753002500392,697,175338,268,Page 178,Text,No,,
mobot31753002500392,697,175339,269,Page 179,Text,No,,
mobot31753002500392,697,175340,270,Page 180,Text,No,,
mobot31753002500392,697,175341,271,Page 181,Text,No,,
mobot31753002500392,697,175342,272,Page 182,Text,No,,
mobot31753002500392,697,175343,273,Page 183,Text,No,,
mobot31753002500392,697,175344,274,Page 184,Text,No,,
mobot31753002500392,697,175345,275,Page 185,Text,No,,
mobot31753002500392,697,175346,276,Page 186,Text,No,,
mobot31753002500392,697,175347,277,Page 187,Text,No,,
mobot31753002500392,697,175348,278,Page 188,Text,No,,
mobot31753002500392,697,175349,279,Page 189,Text,No,,
mobot31753002500392,697,175350,280,Page 190,Text,No,,
mobot31753002500392,697,175351,281,Page 191,Text,No,,
mobot31753002500392,697,175352,282,Page 192,Text,No,,
mobot31753002500392,697,175353,283,Page 193,Text,No,,
